"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef","date"
"T40100","W163RC","17","Current payments to the rest of the world","2013Q4","Current Dollars","Level","6","3,642,016","T40100",2013-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2014Q1","Current Dollars","Level","6","3,723,713","T40100",2014-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2014Q2","Current Dollars","Level","6","3,792,639","T40100",2014-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2014Q3","Current Dollars","Level","6","3,786,264","T40100",2014-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2014Q4","Current Dollars","Level","6","3,821,358","T40100",2014-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2015Q1","Current Dollars","Level","6","3,707,242","T40100",2015-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2015Q2","Current Dollars","Level","6","3,719,654","T40100",2015-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2015Q3","Current Dollars","Level","6","3,727,601","T40100",2015-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2015Q4","Current Dollars","Level","6","3,614,449","T40100",2015-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2016Q1","Current Dollars","Level","6","3,611,297","T40100",2016-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2016Q2","Current Dollars","Level","6","3,644,658","T40100",2016-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2016Q3","Current Dollars","Level","6","3,701,499","T40100",2016-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2016Q4","Current Dollars","Level","6","3,746,209","T40100",2016-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2017Q1","Current Dollars","Level","6","3,842,161","T40100",2017-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2017Q2","Current Dollars","Level","6","3,918,143","T40100",2017-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2017Q3","Current Dollars","Level","6","3,960,181","T40100",2017-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2017Q4","Current Dollars","Level","6","4,105,527","T40100",2017-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2018Q1","Current Dollars","Level","6","4,167,054","T40100",2018-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2018Q2","Current Dollars","Level","6","4,245,319","T40100",2018-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2018Q3","Current Dollars","Level","6","4,313,767","T40100",2018-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2018Q4","Current Dollars","Level","6","4,361,218","T40100",2018-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2019Q1","Current Dollars","Level","6","4,351,660","T40100",2019-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2019Q2","Current Dollars","Level","6","4,384,385","T40100",2019-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2019Q3","Current Dollars","Level","6","4,323,542","T40100",2019-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2019Q4","Current Dollars","Level","6","4,241,639","T40100",2019-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2020Q1","Current Dollars","Level","6","4,058,877","T40100",2020-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2020Q2","Current Dollars","Level","6","3,377,696","T40100",2020-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2020Q3","Current Dollars","Level","6","3,917,627","T40100",2020-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2020Q4","Current Dollars","Level","6","4,175,936","T40100",2020-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2021Q1","Current Dollars","Level","6","4,383,882","T40100",2021-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2021Q2","Current Dollars","Level","6","4,584,058","T40100",2021-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2021Q3","Current Dollars","Level","6","4,751,531","T40100",2021-07-01
"T40100","W163RC","17","Current payments to the rest of the world","2021Q4","Current Dollars","Level","6","4,939,948","T40100",2021-10-01
"T40100","W163RC","17","Current payments to the rest of the world","2022Q1","Current Dollars","Level","6","5,242,643","T40100",2022-01-01
"T40100","W163RC","17","Current payments to the rest of the world","2022Q2","Current Dollars","Level","6","5,470,965","T40100",2022-04-01
"T40100","W163RC","17","Current payments to the rest of the world","2022Q3","Current Dollars","Level","6","5,495,751","T40100",2022-07-01
"T40100","B021RC","18","Imports of goods and services","1947Q1","Current Dollars","Level","6","7,519","T40100",1947-01-01
"T40100","B021RC","18","Imports of goods and services","1947Q2","Current Dollars","Level","6","8,203","T40100",1947-04-01
"T40100","B021RC","18","Imports of goods and services","1947Q3","Current Dollars","Level","6","7,663","T40100",1947-07-01
"T40100","B021RC","18","Imports of goods and services","1947Q4","Current Dollars","Level","6","8,347","T40100",1947-10-01
"T40100","B021RC","18","Imports of goods and services","1948Q1","Current Dollars","Level","6","9,624","T40100",1948-01-01
"T40100","B021RC","18","Imports of goods and services","1948Q2","Current Dollars","Level","6","10,036","T40100",1948-04-01
"T40100","B021RC","18","Imports of goods and services","1948Q3","Current Dollars","Level","6","10,456","T40100",1948-07-01
"T40100","B021RC","18","Imports of goods and services","1948Q4","Current Dollars","Level","6","10,124","T40100",1948-10-01
"T40100","B021RC","18","Imports of goods and services","1949Q1","Current Dollars","Level","6","9,604","T40100",1949-01-01
"T40100","B021RC","18","Imports of goods and services","1949Q2","Current Dollars","Level","6","9,364","T40100",1949-04-01
"T40100","B021RC","18","Imports of goods and services","1949Q3","Current Dollars","Level","6","8,936","T40100",1949-07-01
"T40100","B021RC","18","Imports of goods and services","1949Q4","Current Dollars","Level","6","9,092","T40100",1949-10-01
"T40100","B021RC","18","Imports of goods and services","1950Q1","Current Dollars","Level","6","9,501","T40100",1950-01-01
"T40100","B021RC","18","Imports of goods and services","1950Q2","Current Dollars","Level","6","10,229","T40100",1950-04-01
"T40100","B021RC","18","Imports of goods and services","1950Q3","Current Dollars","Level","6","13,033","T40100",1950-07-01
"T40100","B021RC","18","Imports of goods and services","1950Q4","Current Dollars","Level","6","13,685","T40100",1950-10-01
"T40100","B021RC","18","Imports of goods and services","1951Q1","Current Dollars","Level","6","14,866","T40100",1951-01-01
"T40100","B021RC","18","Imports of goods and services","1951Q2","Current Dollars","Level","6","15,178","T40100",1951-04-01
"T40100","B021RC","18","Imports of goods and services","1951Q3","Current Dollars","Level","6","14,310","T40100",1951-07-01
"T40100","B021RC","18","Imports of goods and services","1951Q4","Current Dollars","Level","6","13,990","T40100",1951-10-01
"T40100","B021RC","18","Imports of goods and services","1952Q1","Current Dollars","Level","6","14,958","T40100",1952-01-01
"T40100","B021RC","18","Imports of goods and services","1952Q2","Current Dollars","Level","6","14,630","T40100",1952-04-01
"T40100","B021RC","18","Imports of goods and services","1952Q3","Current Dollars","Level","6","15,250","T40100",1952-07-01
"T40100","B021RC","18","Imports of goods and services","1952Q4","Current Dollars","Level","6","16,342","T40100",1952-10-01
"T40100","B021RC","18","Imports of goods and services","1953Q1","Current Dollars","Level","6","15,795","T40100",1953-01-01
"T40100","B021RC","18","Imports of goods and services","1953Q2","Current Dollars","Level","6","16,447","T40100",1953-04-01
"T40100","B021RC","18","Imports of goods and services","1953Q3","Current Dollars","Level","6","16,307","T40100",1953-07-01
"T40100","B021RC","18","Imports of goods and services","1953Q4","Current Dollars","Level","6","15,507","T40100",1953-10-01
"T40100","B021RC","18","Imports of goods and services","1954Q1","Current Dollars","Level","6","14,780","T40100",1954-01-01
"T40100","B021RC","18","Imports of goods and services","1954Q2","Current Dollars","Level","6","16,184","T40100",1954-04-01
"T40100","B021RC","18","Imports of goods and services","1954Q3","Current Dollars","Level","6","15,304","T40100",1954-07-01
"T40100","B021RC","18","Imports of goods and services","1954Q4","Current Dollars","Level","6","15,460","T40100",1954-10-01
"T40100","B021RC","18","Imports of goods and services","1955Q1","Current Dollars","Level","6","16,169","T40100",1955-01-01
"T40100","B021RC","18","Imports of goods and services","1955Q2","Current Dollars","Level","6","17,097","T40100",1955-04-01
"T40100","B021RC","18","Imports of goods and services","1955Q3","Current Dollars","Level","6","17,421","T40100",1955-07-01
"T40100","B021RC","18","Imports of goods and services","1955Q4","Current Dollars","Level","6","18,109","T40100",1955-10-01
"T40100","B021RC","18","Imports of goods and services","1956Q1","Current Dollars","Level","6","18,925","T40100",1956-01-01
"T40100","B021RC","18","Imports of goods and services","1956Q2","Current Dollars","Level","6","18,973","T40100",1956-04-01
"T40100","B021RC","18","Imports of goods and services","1956Q3","Current Dollars","Level","6","19,253","T40100",1956-07-01
"T40100","B021RC","18","Imports of goods and services","1956Q4","Current Dollars","Level","6","18,541","T40100",1956-10-01
"T40100","B021RC","18","Imports of goods and services","1957Q1","Current Dollars","Level","6","20,100","T40100",1957-01-01
"T40100","B021RC","18","Imports of goods and services","1957Q2","Current Dollars","Level","6","20,270","T40100",1957-04-01
"T40100","B021RC","18","Imports of goods and services","1957Q3","Current Dollars","Level","6","19,762","T40100",1957-07-01
"T40100","B021RC","18","Imports of goods and services","1957Q4","Current Dollars","Level","6","19,634","T40100",1957-10-01
"T40100","B021RC","18","Imports of goods and services","1958Q1","Current Dollars","Level","6","19,455","T40100",1958-01-01
"T40100","B021RC","18","Imports of goods and services","1958Q2","Current Dollars","Level","6","20,075","T40100",1958-04-01
"T40100","B021RC","18","Imports of goods and services","1958Q3","Current Dollars","Level","6","19,739","T40100",1958-07-01
"T40100","B021RC","18","Imports of goods and services","1958Q4","Current Dollars","Level","6","20,823","T40100",1958-10-01
"T40100","B021RC","18","Imports of goods and services","1959Q1","Current Dollars","Level","6","21,396","T40100",1959-01-01
"T40100","B021RC","18","Imports of goods and services","1959Q2","Current Dollars","Level","6","22,544","T40100",1959-04-01
"T40100","B021RC","18","Imports of goods and services","1959Q3","Current Dollars","Level","6","22,868","T40100",1959-07-01
"T40100","B021RC","18","Imports of goods and services","1959Q4","Current Dollars","Level","6","22,504","T40100",1959-10-01
"T40100","B021RC","18","Imports of goods and services","1960Q1","Current Dollars","Level","6","23,288","T40100",1960-01-01
"T40100","B021RC","18","Imports of goods and services","1960Q2","Current Dollars","Level","6","23,455","T40100",1960-04-01
"T40100","B021RC","18","Imports of goods and services","1960Q3","Current Dollars","Level","6","22,879","T40100",1960-07-01
"T40100","B021RC","18","Imports of goods and services","1960Q4","Current Dollars","Level","6","21,742","T40100",1960-10-01
"T40100","B021RC","18","Imports of goods and services","1961Q1","Current Dollars","Level","6","21,658","T40100",1961-01-01
"T40100","B021RC","18","Imports of goods and services","1961Q2","Current Dollars","Level","6","21,899","T40100",1961-04-01
"T40100","B021RC","18","Imports of goods and services","1961Q3","Current Dollars","Level","6","23,326","T40100",1961-07-01
"T40100","B021RC","18","Imports of goods and services","1961Q4","Current Dollars","Level","6","23,870","T40100",1961-10-01
"T40100","B021RC","18","Imports of goods and services","1962Q1","Current Dollars","Level","6","24,314","T40100",1962-01-01
"T40100","B021RC","18","Imports of goods and services","1962Q2","Current Dollars","Level","6","24,884","T40100",1962-04-01
"T40100","B021RC","18","Imports of goods and services","1962Q3","Current Dollars","Level","6","25,111","T40100",1962-07-01
"T40100","B021RC","18","Imports of goods and services","1962Q4","Current Dollars","Level","6","25,550","T40100",1962-10-01
"T40100","B021RC","18","Imports of goods and services","1963Q1","Current Dollars","Level","6","25,185","T40100",1963-01-01
"T40100","B021RC","18","Imports of goods and services","1963Q2","Current Dollars","Level","6","25,890","T40100",1963-04-01
"T40100","B021RC","18","Imports of goods and services","1963Q3","Current Dollars","Level","6","26,704","T40100",1963-07-01
"T40100","B021RC","18","Imports of goods and services","1963Q4","Current Dollars","Level","6","26,764","T40100",1963-10-01
"T40100","B021RC","18","Imports of goods and services","1964Q1","Current Dollars","Level","6","26,978","T40100",1964-01-01
"T40100","B021RC","18","Imports of goods and services","1964Q2","Current Dollars","Level","6","27,726","T40100",1964-04-01
"T40100","B021RC","18","Imports of goods and services","1964Q3","Current Dollars","Level","6","28,429","T40100",1964-07-01
"T40100","B021RC","18","Imports of goods and services","1964Q4","Current Dollars","Level","6","29,285","T40100",1964-10-01
"T40100","B021RC","18","Imports of goods and services","1965Q1","Current Dollars","Level","6","28,457","T40100",1965-01-01
"T40100","B021RC","18","Imports of goods and services","1965Q2","Current Dollars","Level","6","31,679","T40100",1965-04-01
"T40100","B021RC","18","Imports of goods and services","1965Q3","Current Dollars","Level","6","32,030","T40100",1965-07-01
"T40100","B021RC","18","Imports of goods and services","1965Q4","Current Dollars","Level","6","33,948","T40100",1965-10-01
"T40100","B021RC","18","Imports of goods and services","1966Q1","Current Dollars","Level","6","34,990","T40100",1966-01-01
"T40100","B021RC","18","Imports of goods and services","1966Q2","Current Dollars","Level","6","36,240","T40100",1966-04-01
"T40100","B021RC","18","Imports of goods and services","1966Q3","Current Dollars","Level","6","38,171","T40100",1966-07-01
"T40100","B021RC","18","Imports of goods and services","1966Q4","Current Dollars","Level","6","38,829","T40100",1966-10-01
"T40100","B021RC","18","Imports of goods and services","1967Q1","Current Dollars","Level","6","39,432","T40100",1967-01-01
"T40100","B021RC","18","Imports of goods and services","1967Q2","Current Dollars","Level","6","39,020","T40100",1967-04-01
"T40100","B021RC","18","Imports of goods and services","1967Q3","Current Dollars","Level","6","39,543","T40100",1967-07-01
"T40100","B021RC","18","Imports of goods and services","1967Q4","Current Dollars","Level","6","41,652","T40100",1967-10-01
"T40100","B021RC","18","Imports of goods and services","1968Q1","Current Dollars","Level","6","44,399","T40100",1968-01-01
"T40100","B021RC","18","Imports of goods and services","1968Q2","Current Dollars","Level","6","45,416","T40100",1968-04-01
"T40100","B021RC","18","Imports of goods and services","1968Q3","Current Dollars","Level","6","48,240","T40100",1968-07-01
"T40100","B021RC","18","Imports of goods and services","1968Q4","Current Dollars","Level","6","48,170","T40100",1968-10-01
"T40100","B021RC","18","Imports of goods and services","1969Q1","Current Dollars","Level","6","43,804","T40100",1969-01-01
"T40100","B021RC","18","Imports of goods and services","1969Q2","Current Dollars","Level","6","52,671","T40100",1969-04-01
"T40100","B021RC","18","Imports of goods and services","1969Q3","Current Dollars","Level","6","52,365","T40100",1969-07-01
"T40100","B021RC","18","Imports of goods and services","1969Q4","Current Dollars","Level","6","53,126","T40100",1969-10-01
"T40100","B021RC","18","Imports of goods and services","1970Q1","Current Dollars","Level","6","53,517","T40100",1970-01-01
"T40100","B021RC","18","Imports of goods and services","1970Q2","Current Dollars","Level","6","55,204","T40100",1970-04-01
"T40100","B021RC","18","Imports of goods and services","1970Q3","Current Dollars","Level","6","56,431","T40100",1970-07-01
"T40100","B021RC","18","Imports of goods and services","1970Q4","Current Dollars","Level","6","57,888","T40100",1970-10-01
"T40100","B021RC","18","Imports of goods and services","1971Q1","Current Dollars","Level","6","58,651","T40100",1971-01-01
"T40100","B021RC","18","Imports of goods and services","1971Q2","Current Dollars","Level","6","63,296","T40100",1971-04-01
"T40100","B021RC","18","Imports of goods and services","1971Q3","Current Dollars","Level","6","65,482","T40100",1971-07-01
"T40100","B021RC","18","Imports of goods and services","1971Q4","Current Dollars","Level","6","61,939","T40100",1971-10-01
"T40100","B021RC","18","Imports of goods and services","1972Q1","Current Dollars","Level","6","72,173","T40100",1972-01-01
"T40100","B021RC","18","Imports of goods and services","1972Q2","Current Dollars","Level","6","71,409","T40100",1972-04-01
"T40100","B021RC","18","Imports of goods and services","1972Q3","Current Dollars","Level","6","74,090","T40100",1972-07-01
"T40100","B021RC","18","Imports of goods and services","1972Q4","Current Dollars","Level","6","79,190","T40100",1972-10-01
"T40100","B021RC","18","Imports of goods and services","1973Q1","Current Dollars","Level","6","85,360","T40100",1973-01-01
"T40100","B021RC","18","Imports of goods and services","1973Q2","Current Dollars","Level","6","89,468","T40100",1973-04-01
"T40100","B021RC","18","Imports of goods and services","1973Q3","Current Dollars","Level","6","91,139","T40100",1973-07-01
"T40100","B021RC","18","Imports of goods and services","1973Q4","Current Dollars","Level","6","98,669","T40100",1973-10-01
"T40100","B021RC","18","Imports of goods and services","1974Q1","Current Dollars","Level","6","110,315","T40100",1974-01-01
"T40100","B021RC","18","Imports of goods and services","1974Q2","Current Dollars","Level","6","129,382","T40100",1974-04-01
"T40100","B021RC","18","Imports of goods and services","1974Q3","Current Dollars","Level","6","133,610","T40100",1974-07-01
"T40100","B021RC","18","Imports of goods and services","1974Q4","Current Dollars","Level","6","136,552","T40100",1974-10-01
"T40100","B021RC","18","Imports of goods and services","1975Q1","Current Dollars","Level","6","124,888","T40100",1975-01-01
"T40100","B021RC","18","Imports of goods and services","1975Q2","Current Dollars","Level","6","115,245","T40100",1975-04-01
"T40100","B021RC","18","Imports of goods and services","1975Q3","Current Dollars","Level","6","122,055","T40100",1975-07-01
"T40100","B021RC","18","Imports of goods and services","1975Q4","Current Dollars","Level","6","128,730","T40100",1975-10-01
"T40100","B021RC","18","Imports of goods and services","1976Q1","Current Dollars","Level","6","138,938","T40100",1976-01-01
"T40100","B021RC","18","Imports of goods and services","1976Q2","Current Dollars","Level","6","147,116","T40100",1976-04-01
"T40100","B021RC","18","Imports of goods and services","1976Q3","Current Dollars","Level","6","155,848","T40100",1976-07-01
"T40100","B021RC","18","Imports of goods and services","1976Q4","Current Dollars","Level","6","162,680","T40100",1976-10-01
"T40100","B021RC","18","Imports of goods and services","1977Q1","Current Dollars","Level","6","176,433","T40100",1977-01-01
"T40100","B021RC","18","Imports of goods and services","1977Q2","Current Dollars","Level","6","183,042","T40100",1977-04-01
"T40100","B021RC","18","Imports of goods and services","1977Q3","Current Dollars","Level","6","182,904","T40100",1977-07-01
"T40100","B021RC","18","Imports of goods and services","1977Q4","Current Dollars","Level","6","187,391","T40100",1977-10-01
"T40100","B021RC","18","Imports of goods and services","1978Q1","Current Dollars","Level","6","203,282","T40100",1978-01-01
"T40100","B021RC","18","Imports of goods and services","1978Q2","Current Dollars","Level","6","208,840","T40100",1978-04-01
"T40100","B021RC","18","Imports of goods and services","1978Q3","Current Dollars","Level","6","215,062","T40100",1978-07-01
"T40100","B021RC","18","Imports of goods and services","1978Q4","Current Dollars","Level","6","221,815","T40100",1978-10-01
"T40100","B021RC","18","Imports of goods and services","1979Q1","Current Dollars","Level","6","229,828","T40100",1979-01-01
"T40100","B021RC","18","Imports of goods and services","1979Q2","Current Dollars","Level","6","243,097","T40100",1979-04-01
"T40100","B021RC","18","Imports of goods and services","1979Q3","Current Dollars","Level","6","257,306","T40100",1979-07-01
"T40100","B021RC","18","Imports of goods and services","1979Q4","Current Dollars","Level","6","280,466","T40100",1979-10-01
"T40100","B021RC","18","Imports of goods and services","1980Q1","Current Dollars","Level","6","304,311","T40100",1980-01-01
"T40100","B021RC","18","Imports of goods and services","1980Q2","Current Dollars","Level","6","292,600","T40100",1980-04-01
"T40100","B021RC","18","Imports of goods and services","1980Q3","Current Dollars","Level","6","279,202","T40100",1980-07-01
"T40100","B021RC","18","Imports of goods and services","1980Q4","Current Dollars","Level","6","299,200","T40100",1980-10-01
"T40100","B021RC","18","Imports of goods and services","1981Q1","Current Dollars","Level","6","319,726","T40100",1981-01-01
"T40100","B021RC","18","Imports of goods and services","1981Q2","Current Dollars","Level","6","321,963","T40100",1981-04-01
"T40100","B021RC","18","Imports of goods and services","1981Q3","Current Dollars","Level","6","309,900","T40100",1981-07-01
"T40100","B021RC","18","Imports of goods and services","1981Q4","Current Dollars","Level","6","319,445","T40100",1981-10-01
"T40100","B021RC","18","Imports of goods and services","1982Q1","Current Dollars","Level","6","309,478","T40100",1982-01-01
"T40100","B021RC","18","Imports of goods and services","1982Q2","Current Dollars","Level","6","299,115","T40100",1982-04-01
"T40100","B021RC","18","Imports of goods and services","1982Q3","Current Dollars","Level","6","309,282","T40100",1982-07-01
"T40100","B021RC","18","Imports of goods and services","1982Q4","Current Dollars","Level","6","294,861","T40100",1982-10-01
"T40100","B021RC","18","Imports of goods and services","1983Q1","Current Dollars","Level","6","295,251","T40100",1983-01-01
"T40100","B021RC","18","Imports of goods and services","1983Q2","Current Dollars","Level","6","317,949","T40100",1983-04-01
"T40100","B021RC","18","Imports of goods and services","1983Q3","Current Dollars","Level","6","343,381","T40100",1983-07-01
"T40100","B021RC","18","Imports of goods and services","1983Q4","Current Dollars","Level","6","357,972","T40100",1983-10-01
"T40100","B021RC","18","Imports of goods and services","1984Q1","Current Dollars","Level","6","387,978","T40100",1984-01-01
"T40100","B021RC","18","Imports of goods and services","1984Q2","Current Dollars","Level","6","406,501","T40100",1984-04-01
"T40100","B021RC","18","Imports of goods and services","1984Q3","Current Dollars","Level","6","409,591","T40100",1984-07-01
"T40100","B021RC","18","Imports of goods and services","1984Q4","Current Dollars","Level","6","416,359","T40100",1984-10-01
"T40100","B021RC","18","Imports of goods and services","1985Q1","Current Dollars","Level","6","397,308","T40100",1985-01-01
"T40100","B021RC","18","Imports of goods and services","1985Q2","Current Dollars","Level","6","418,571","T40100",1985-04-01
"T40100","B021RC","18","Imports of goods and services","1985Q3","Current Dollars","Level","6","414,168","T40100",1985-07-01
"T40100","B021RC","18","Imports of goods and services","1985Q4","Current Dollars","Level","6","438,867","T40100",1985-10-01
"T40100","B021RC","18","Imports of goods and services","1986Q1","Current Dollars","Level","6","439,418","T40100",1986-01-01
"T40100","B021RC","18","Imports of goods and services","1986Q2","Current Dollars","Level","6","443,990","T40100",1986-04-01
"T40100","B021RC","18","Imports of goods and services","1986Q3","Current Dollars","Level","6","459,432","T40100",1986-07-01
"T40100","B021RC","18","Imports of goods and services","1986Q4","Current Dollars","Level","6","468,628","T40100",1986-10-01
"T40100","B021RC","18","Imports of goods and services","1987Q1","Current Dollars","Level","6","477,685","T40100",1987-01-01
"T40100","B021RC","18","Imports of goods and services","1987Q2","Current Dollars","Level","6","502,337","T40100",1987-04-01
"T40100","B021RC","18","Imports of goods and services","1987Q3","Current Dollars","Level","6","517,318","T40100",1987-07-01
"T40100","B021RC","18","Imports of goods and services","1987Q4","Current Dollars","Level","6","537,511","T40100",1987-10-01
"T40100","B021RC","18","Imports of goods and services","1988Q1","Current Dollars","Level","6","542,714","T40100",1988-01-01
"T40100","B021RC","18","Imports of goods and services","1988Q2","Current Dollars","Level","6","546,098","T40100",1988-04-01
"T40100","B021RC","18","Imports of goods and services","1988Q3","Current Dollars","Level","6","552,849","T40100",1988-07-01
"T40100","B021RC","18","Imports of goods and services","1988Q4","Current Dollars","Level","6","574,314","T40100",1988-10-01
"T40100","B021RC","18","Imports of goods and services","1989Q1","Current Dollars","Level","6","586,154","T40100",1989-01-01
"T40100","B021RC","18","Imports of goods and services","1989Q2","Current Dollars","Level","6","595,389","T40100",1989-04-01
"T40100","B021RC","18","Imports of goods and services","1989Q3","Current Dollars","Level","6","584,427","T40100",1989-07-01
"T40100","B021RC","18","Imports of goods and services","1989Q4","Current Dollars","Level","6","598,152","T40100",1989-10-01
"T40100","B021RC","18","Imports of goods and services","1990Q1","Current Dollars","Level","6","626,767","T40100",1990-01-01
"T40100","B021RC","18","Imports of goods and services","1990Q2","Current Dollars","Level","6","614,759","T40100",1990-04-01
"T40100","B021RC","18","Imports of goods and services","1990Q3","Current Dollars","Level","6","630,102","T40100",1990-07-01
"T40100","B021RC","18","Imports of goods and services","1990Q4","Current Dollars","Level","6","647,282","T40100",1990-10-01
"T40100","B021RC","18","Imports of goods and services","1991Q1","Current Dollars","Level","6","620,317","T40100",1991-01-01
"T40100","B021RC","18","Imports of goods and services","1991Q2","Current Dollars","Level","6","613,921","T40100",1991-04-01
"T40100","B021RC","18","Imports of goods and services","1991Q3","Current Dollars","Level","6","621,669","T40100",1991-07-01
"T40100","B021RC","18","Imports of goods and services","1991Q4","Current Dollars","Level","6","638,270","T40100",1991-10-01
"T40100","B021RC","18","Imports of goods and services","1992Q1","Current Dollars","Level","6","645,823","T40100",1992-01-01
"T40100","B021RC","18","Imports of goods and services","1992Q2","Current Dollars","Level","6","658,951","T40100",1992-04-01
"T40100","B021RC","18","Imports of goods and services","1992Q3","Current Dollars","Level","6","677,853","T40100",1992-07-01
"T40100","B021RC","18","Imports of goods and services","1992Q4","Current Dollars","Level","6","688,536","T40100",1992-10-01
"T40100","B021RC","18","Imports of goods and services","1993Q1","Current Dollars","Level","6","699,310","T40100",1993-01-01
"T40100","B021RC","18","Imports of goods and services","1993Q2","Current Dollars","Level","6","716,281","T40100",1993-04-01
"T40100","B021RC","18","Imports of goods and services","1993Q3","Current Dollars","Level","6","719,251","T40100",1993-07-01
"T40100","B021RC","18","Imports of goods and services","1993Q4","Current Dollars","Level","6","745,049","T40100",1993-10-01
"T40100","B021RC","18","Imports of goods and services","1994Q1","Current Dollars","Level","6","761,827","T40100",1994-01-01
"T40100","B021RC","18","Imports of goods and services","1994Q2","Current Dollars","Level","6","797,560","T40100",1994-04-01
"T40100","B021RC","18","Imports of goods and services","1994Q3","Current Dollars","Level","6","833,751","T40100",1994-07-01
"T40100","B021RC","18","Imports of goods and services","1994Q4","Current Dollars","Level","6","860,559","T40100",1994-10-01
"T40100","B021RC","18","Imports of goods and services","1995Q1","Current Dollars","Level","6","886,899","T40100",1995-01-01
"T40100","B021RC","18","Imports of goods and services","1995Q2","Current Dollars","Level","6","908,343","T40100",1995-04-01
"T40100","B021RC","18","Imports of goods and services","1995Q3","Current Dollars","Level","6","905,843","T40100",1995-07-01
"T40100","B021RC","18","Imports of goods and services","1995Q4","Current Dollars","Level","6","909,201","T40100",1995-10-01
"T40100","B021RC","18","Imports of goods and services","1996Q1","Current Dollars","Level","6","936,735","T40100",1996-01-01
"T40100","B021RC","18","Imports of goods and services","1996Q2","Current Dollars","Level","6","952,751","T40100",1996-04-01
"T40100","B021RC","18","Imports of goods and services","1996Q3","Current Dollars","Level","6","973,757","T40100",1996-07-01
"T40100","B021RC","18","Imports of goods and services","1996Q4","Current Dollars","Level","6","992,620","T40100",1996-10-01
"T40100","B021RC","18","Imports of goods and services","1997Q1","Current Dollars","Level","6","1,027,213","T40100",1997-01-01
"T40100","B021RC","18","Imports of goods and services","1997Q2","Current Dollars","Level","6","1,039,651","T40100",1997-04-01
"T40100","B021RC","18","Imports of goods and services","1997Q3","Current Dollars","Level","6","1,070,888","T40100",1997-07-01
"T40100","B021RC","18","Imports of goods and services","1997Q4","Current Dollars","Level","6","1,085,344","T40100",1997-10-01
"T40100","B021RC","18","Imports of goods and services","1998Q1","Current Dollars","Level","6","1,098,236","T40100",1998-01-01
"T40100","B021RC","18","Imports of goods and services","1998Q2","Current Dollars","Level","6","1,109,626","T40100",1998-04-01
"T40100","B021RC","18","Imports of goods and services","1998Q3","Current Dollars","Level","6","1,109,897","T40100",1998-07-01
"T40100","B021RC","18","Imports of goods and services","1998Q4","Current Dollars","Level","6","1,145,000","T40100",1998-10-01
"T40100","B021RC","18","Imports of goods and services","1999Q1","Current Dollars","Level","6","1,173,324","T40100",1999-01-01
"T40100","B021RC","18","Imports of goods and services","1999Q2","Current Dollars","Level","6","1,222,126","T40100",1999-04-01
"T40100","B021RC","18","Imports of goods and services","1999Q3","Current Dollars","Level","6","1,281,712","T40100",1999-07-01
"T40100","B021RC","18","Imports of goods and services","1999Q4","Current Dollars","Level","6","1,332,679","T40100",1999-10-01
"T40100","B021RC","18","Imports of goods and services","2000Q1","Current Dollars","Level","6","1,409,487","T40100",2000-01-01
"T40100","B021RC","18","Imports of goods and services","2000Q2","Current Dollars","Level","6","1,455,860","T40100",2000-04-01
"T40100","B021RC","18","Imports of goods and services","2000Q3","Current Dollars","Level","6","1,518,869","T40100",2000-07-01
"T40100","B021RC","18","Imports of goods and services","2000Q4","Current Dollars","Level","6","1,524,520","T40100",2000-10-01
"T40100","B021RC","18","Imports of goods and services","2001Q1","Current Dollars","Level","6","1,499,464","T40100",2001-01-01
