"date","series_id","value","realtime_start","realtime_end"
1982-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1983-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1984-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1985-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1986-08-01,"PCEC96",NA,2023-01-29,2023-01-29
