week_start_date,industry,naics_code,lower_bound,median,upper_bound
8/26/2020,Electronics and Appliance Stores,443,26.6,38,50
9/2/2020,Electronics and Appliance Stores,443,18.6,28.3,38.8
9/9/2020,Electronics and Appliance Stores,443,7,15.6,25.7
9/16/2020,Electronics and Appliance Stores,443,8.2,16.6,26.7
9/23/2020,Electronics and Appliance Stores,443,10.1,19.6,30
9/30/2020,Electronics and Appliance Stores,443,13.8,23.1,34.1
10/7/2020,Electronics and Appliance Stores,443,7.1,15.9,25.4
10/14/2020,Electronics and Appliance Stores,443,8.2,16.8,26.6
10/21/2020,Electronics and Appliance Stores,443,5.2,14.6,24
10/28/2020,Electronics and Appliance Stores,443,10.1,19.5,29.1
11/4/2020,Electronics and Appliance Stores,443,7.2,16.8,26.4
11/11/2020,Electronics and Appliance Stores,443,8.9,18.7,28.6
11/18/2020,Electronics and Appliance Stores,443,18.3,29,40.4
11/25/2020,Electronics and Appliance Stores,443,88.8,106,126.2
12/2/2020,Electronics and Appliance Stores,443,25.9,36,47.6
12/9/2020,Electronics and Appliance Stores,443,27.8,38.2,49.5
12/16/2020,Electronics and Appliance Stores,443,18.4,28.6,39.7
12/23/2020,Electronics and Appliance Stores,443,26.8,38.6,51.6
12/30/2020,Electronics and Appliance Stores,443,37.3,48.1,60.6
1/6/2021,Electronics and Appliance Stores,443,28.6,38.8,49.3
1/13/2021,Electronics and Appliance Stores,443,26.6,37.1,48.1
1/20/2021,Electronics and Appliance Stores,443,23.4,33,43.9
1/27/2021,Electronics and Appliance Stores,443,17.5,26.2,36.7
2/3/2021,Electronics and Appliance Stores,443,13.8,23.3,33.7
2/10/2021,Electronics and Appliance Stores,443,9.5,18.7,29.5
2/17/2021,Electronics and Appliance Stores,443,11,21.1,31.5
2/24/2021,Electronics and Appliance Stores,443,27.2,37.7,49
3/3/2021,Electronics and Appliance Stores,443,22.7,32.2,43.4
3/10/2021,Electronics and Appliance Stores,443,35.8,46.9,60.2
3/17/2021,Electronics and Appliance Stores,443,45.2,57.9,71.9
3/24/2021,Electronics and Appliance Stores,443,27.7,39.2,50.6
3/31/2021,Electronics and Appliance Stores,443,30.8,41.8,53.3
4/7/2021,Electronics and Appliance Stores,443,32.3,43.9,56.3
4/14/2021,Electronics and Appliance Stores,443,30,40.7,53
4/21/2021,Electronics and Appliance Stores,443,30.6,41.9,53.7
4/28/2021,Electronics and Appliance Stores,443,39.7,50.5,63.5
5/5/2021,Electronics and Appliance Stores,443,21.6,30.9,43.2
5/12/2021,Electronics and Appliance Stores,443,22.9,33.6,44.6
5/19/2021,Electronics and Appliance Stores,443,18.7,28.6,39.8
5/26/2021,Electronics and Appliance Stores,443,29.2,40.6,52.7
6/2/2021,Electronics and Appliance Stores,443,30.7,41.6,52.8
6/9/2021,Electronics and Appliance Stores,443,30.9,41.6,53.5
6/16/2021,Electronics and Appliance Stores,443,30.9,41.8,53.2
6/23/2021,Electronics and Appliance Stores,443,27,37.9,49.8
6/30/2021,Electronics and Appliance Stores,443,53.5,69.4,87
7/7/2021,Electronics and Appliance Stores,443,23.7,33.9,45.3
7/14/2021,Electronics and Appliance Stores,443,22.6,32.4,43.7
7/21/2021,Electronics and Appliance Stores,443,20,29,39.9
7/28/2021,Electronics and Appliance Stores,443,24.1,34.6,46
8/4/2021,Electronics and Appliance Stores,443,23.4,33.8,44.1
8/11/2021,Electronics and Appliance Stores,443,27.2,38.7,50.8
8/18/2021,Electronics and Appliance Stores,443,20.6,30.6,41.4
8/25/2021,Electronics and Appliance Stores,443,21,30.7,41.9
9/1/2021,Electronics and Appliance Stores,443,29.1,39.7,52.1
9/8/2021,Electronics and Appliance Stores,443,16,25.6,36.4
9/15/2021,Electronics and Appliance Stores,443,34.2,45.2,58.4
9/22/2021,Electronics and Appliance Stores,443,21.2,31.6,42.3
9/29/2021,Electronics and Appliance Stores,443,19.4,29.2,39.9
10/6/2021,Electronics and Appliance Stores,443,18.2,29.1,39.8
10/13/2021,Electronics and Appliance Stores,443,20.5,30.7,40.9
10/20/2021,Electronics and Appliance Stores,443,30,41,52.3
10/27/2021,Electronics and Appliance Stores,443,12.3,22.3,32.5
11/3/2021,Electronics and Appliance Stores,443,16.3,26.5,37.2
11/10/2021,Electronics and Appliance Stores,443,5.9,14.8,24.6
11/17/2021,Electronics and Appliance Stores,443,8.9,18,28.2
11/24/2021,Electronics and Appliance Stores,443,29.6,40.6,52.9
12/1/2021,Electronics and Appliance Stores,443,19.4,28.9,39.4
12/8/2021,Electronics and Appliance Stores,443,17.2,26.5,37.1
12/15/2021,Electronics and Appliance Stores,443,25.6,36.1,48.1
12/22/2021,Electronics and Appliance Stores,443,30.3,43.3,57.5
12/29/2021,Electronics and Appliance Stores,443,23.7,34.1,46.5
1/5/2022,Electronics and Appliance Stores,443,24.6,34.6,45.4
1/12/2022,Electronics and Appliance Stores,443,13.4,22.9,33
1/19/2022,Electronics and Appliance Stores,443,18.9,28,37.4
1/26/2022,Electronics and Appliance Stores,443,13.3,21.7,31.5
2/2/2022,Electronics and Appliance Stores,443,8.4,17.2,26.8
2/9/2022,Electronics and Appliance Stores,443,13,23.6,34.1
2/16/2022,Electronics and Appliance Stores,443,5.6,14.7,24.7
2/23/2022,Electronics and Appliance Stores,443,19,28.8,39.6
3/2/2022,Electronics and Appliance Stores,443,12.6,21.8,32
3/9/2022,Electronics and Appliance Stores,443,12.3,22.6,32.9
3/16/2022,Electronics and Appliance Stores,443,12.2,21.4,32.3
3/23/2022,Electronics and Appliance Stores,443,11.3,21.6,32.1
3/30/2022,Electronics and Appliance Stores,443,16.5,26.2,36.7
4/6/2022,Electronics and Appliance Stores,443,12.5,22,32.6
4/13/2022,Electronics and Appliance Stores,443,4.6,13,22.1
4/20/2022,Electronics and Appliance Stores,443,12.5,22.5,32.6
4/27/2022,Electronics and Appliance Stores,443,13.6,23.3,33.8
5/4/2022,Electronics and Appliance Stores,443,4.8,13.4,22.7
5/11/2022,Electronics and Appliance Stores,443,0.9,9.1,18.5
5/18/2022,Electronics and Appliance Stores,443,16.3,26.3,37.2
5/25/2022,Electronics and Appliance Stores,443,12.5,21.1,32
6/1/2022,Electronics and Appliance Stores,443,8.7,17.9,28.1
6/8/2022,Electronics and Appliance Stores,443,2.1,10.3,19.6
6/15/2022,Electronics and Appliance Stores,443,1.9,10.6,19.6
6/22/2022,Electronics and Appliance Stores,443,2.3,11.2,20.4
6/29/2022,Electronics and Appliance Stores,443,7.3,16.4,26.7
7/6/2022,Electronics and Appliance Stores,443,7.4,16.8,26.8
7/13/2022,Electronics and Appliance Stores,443,2.6,11.4,20.9
7/20/2022,Electronics and Appliance Stores,443,5.4,14.4,24.2
7/27/2022,Electronics and Appliance Stores,443,5.4,13.5,22.7
8/3/2022,Electronics and Appliance Stores,443,11.1,20.6,30.1
8/10/2022,Electronics and Appliance Stores,443,13.1,22.9,33.1
8/17/2022,Electronics and Appliance Stores,443,3.4,11.7,21.8
8/24/2022,Electronics and Appliance Stores,443,7.4,16.5,26.2
8/31/2022,Electronics and Appliance Stores,443,11,20.6,31
9/7/2022,Electronics and Appliance Stores,443,4.2,13,23.1
9/14/2022,Electronics and Appliance Stores,443,2.6,10.9,20.3
9/21/2022,Electronics and Appliance Stores,443,5.1,14.4,23.4
9/28/2022,Electronics and Appliance Stores,443,4.1,12.8,21.4
10/5/2022,Electronics and Appliance Stores,443,4.2,12.9,22.8
10/12/2022,Electronics and Appliance Stores,443,2.2,10.6,19.2
10/19/2022,Electronics and Appliance Stores,443,-4.9,3.2,12.3
10/26/2022,Electronics and Appliance Stores,443,0.2,9.2,18
11/2/2022,Electronics and Appliance Stores,443,-16,-9.1,-1
11/9/2022,Electronics and Appliance Stores,443,-11.9,-4.6,3.7
11/16/2022,Electronics and Appliance Stores,443,-10.7,-2.7,6.2
11/23/2022,Electronics and Appliance Stores,443,19,29.4,40.9
11/30/2022,Electronics and Appliance Stores,443,-2.3,5.8,15.1
12/7/2022,Electronics and Appliance Stores,443,7.6,17.2,27.2
12/14/2022,Electronics and Appliance Stores,443,14.2,23.2,34.1
12/21/2022,Electronics and Appliance Stores,443,31.7,47.1,63.8
12/28/2022,Electronics and Appliance Stores,443,21.5,33.8,46.9
1/4/2023,Electronics and Appliance Stores,443,6.5,15.6,24.9
1/11/2023,Electronics and Appliance Stores,443,14.2,23.5,34.6
1/18/2023,Electronics and Appliance Stores,443,8.5,17.1,26.6
1/25/2023,Electronics and Appliance Stores,443,-3.5,4.5,13.1
2/1/2023,Electronics and Appliance Stores,443,-2.1,6.1,15.4
2/8/2023,Electronics and Appliance Stores,443,1.5,10.4,19.4
2/15/2023,Electronics and Appliance Stores,443,6.1,14.6,24.4
2/22/2023,Electronics and Appliance Stores,443,13.5,22.6,32.8
3/1/2023,Electronics and Appliance Stores,443,1.4,13.7,26.3
2/5/2020,Building Material and Garden Equip and Supplies Dlrs,444,-12.1,-2.9,7
2/12/2020,Building Material and Garden Equip and Supplies Dlrs,444,-13,-4.1,5.9
2/19/2020,Building Material and Garden Equip and Supplies Dlrs,444,-10.2,-0.9,9.7
2/26/2020,Building Material and Garden Equip and Supplies Dlrs,444,-3.1,7,18
3/4/2020,Building Material and Garden Equip and Supplies Dlrs,444,-10.9,-1.3,9
3/11/2020,Building Material and Garden Equip and Supplies Dlrs,444,-4.4,5.9,16.1
3/18/2020,Building Material and Garden Equip and Supplies Dlrs,444,-4.6,5.4,15.5
3/25/2020,Building Material and Garden Equip and Supplies Dlrs,444,-6.3,4.3,15
4/1/2020,Building Material and Garden Equip and Supplies Dlrs,444,-12.4,-3.4,7.8
4/8/2020,Building Material and Garden Equip and Supplies Dlrs,444,-18.5,-10.2,-0.5
4/15/2020,Building Material and Garden Equip and Supplies Dlrs,444,12.8,25,38.6
4/22/2020,Building Material and Garden Equip and Supplies Dlrs,444,16.5,28.8,40.9
4/29/2020,Building Material and Garden Equip and Supplies Dlrs,444,22.7,35.4,48.9
5/6/2020,Building Material and Garden Equip and Supplies Dlrs,444,3.9,14.7,26.6
5/13/2020,Building Material and Garden Equip and Supplies Dlrs,444,11.5,23.5,37.9
5/20/2020,Building Material and Garden Equip and Supplies Dlrs,444,16.2,28.6,41.8
5/27/2020,Building Material and Garden Equip and Supplies Dlrs,444,8.9,20.8,33.6
6/3/2020,Building Material and Garden Equip and Supplies Dlrs,444,12.4,23.5,36.4
6/10/2020,Building Material and Garden Equip and Supplies Dlrs,444,9.1,20.7,33.3
6/17/2020,Building Material and Garden Equip and Supplies Dlrs,444,2.8,13.9,26.3
6/24/2020,Building Material and Garden Equip and Supplies Dlrs,444,2.9,13.9,25.2
7/1/2020,Building Material and Garden Equip and Supplies Dlrs,444,12.5,25.1,39.1
7/8/2020,Building Material and Garden Equip and Supplies Dlrs,444,-5.8,4.2,15.7
7/15/2020,Building Material and Garden Equip and Supplies Dlrs,444,-1.6,9.2,20.4
7/22/2020,Building Material and Garden Equip and Supplies Dlrs,444,0.9,12.1,23.1
7/29/2020,Building Material and Garden Equip and Supplies Dlrs,444,7,17.7,29.7
8/5/2020,Building Material and Garden Equip and Supplies Dlrs,444,9.1,20,33.1
8/12/2020,Building Material and Garden Equip and Supplies Dlrs,444,6.5,17.5,29.3
8/19/2020,Building Material and Garden Equip and Supplies Dlrs,444,6.5,18.1,31
8/26/2020,Building Material and Garden Equip and Supplies Dlrs,444,10.7,22.5,35.4
9/2/2020,Building Material and Garden Equip and Supplies Dlrs,444,8.2,19.5,31.2
9/9/2020,Building Material and Garden Equip and Supplies Dlrs,444,2.5,13.3,25.8
9/16/2020,Building Material and Garden Equip and Supplies Dlrs,444,6.2,17.9,30.2
9/23/2020,Building Material and Garden Equip and Supplies Dlrs,444,3.6,14.9,26.9
9/30/2020,Building Material and Garden Equip and Supplies Dlrs,444,8.5,20.3,32.8
10/7/2020,Building Material and Garden Equip and Supplies Dlrs,444,0,10.1,22.1
10/14/2020,Building Material and Garden Equip and Supplies Dlrs,444,0.6,11.1,22.3
10/21/2020,Building Material and Garden Equip and Supplies Dlrs,444,-4.2,5.8,16.5
10/28/2020,Building Material and Garden Equip and Supplies Dlrs,444,0.1,10.4,22.1
11/4/2020,Building Material and Garden Equip and Supplies Dlrs,444,2.7,13.7,26.5
11/11/2020,Building Material and Garden Equip and Supplies Dlrs,444,-1.6,9,20.7
11/18/2020,Building Material and Garden Equip and Supplies Dlrs,444,6.3,17.5,29.1
11/25/2020,Building Material and Garden Equip and Supplies Dlrs,444,23.8,38.4,54.3
12/2/2020,Building Material and Garden Equip and Supplies Dlrs,444,11.6,24.2,37
12/9/2020,Building Material and Garden Equip and Supplies Dlrs,444,9.6,21.2,34.2
12/16/2020,Building Material and Garden Equip and Supplies Dlrs,444,6.2,17,29.2
12/23/2020,Building Material and Garden Equip and Supplies Dlrs,444,12.8,26.1,43
12/30/2020,Building Material and Garden Equip and Supplies Dlrs,444,8.9,20.7,32.9
1/6/2021,Building Material and Garden Equip and Supplies Dlrs,444,17,28.9,41.8
1/13/2021,Building Material and Garden Equip and Supplies Dlrs,444,17.9,29.5,42.4
1/20/2021,Building Material and Garden Equip and Supplies Dlrs,444,12,23.1,36.1
1/27/2021,Building Material and Garden Equip and Supplies Dlrs,444,12.8,23.7,37.1
2/3/2021,Building Material and Garden Equip and Supplies Dlrs,444,9.1,20.3,33.8
2/10/2021,Building Material and Garden Equip and Supplies Dlrs,444,4.6,15.8,28.5
2/17/2021,Building Material and Garden Equip and Supplies Dlrs,444,1.1,12.8,25.4
2/24/2021,Building Material and Garden Equip and Supplies Dlrs,444,11.6,22.8,35.7
3/3/2021,Building Material and Garden Equip and Supplies Dlrs,444,11.4,23.2,35.8
3/10/2021,Building Material and Garden Equip and Supplies Dlrs,444,16.4,28.9,42.2
3/17/2021,Building Material and Garden Equip and Supplies Dlrs,444,30,43.2,58.2
3/24/2021,Building Material and Garden Equip and Supplies Dlrs,444,28.6,43,57.2
3/31/2021,Building Material and Garden Equip and Supplies Dlrs,444,13,25.4,38.6
4/7/2021,Building Material and Garden Equip and Supplies Dlrs,444,31,45.4,59.7
4/14/2021,Building Material and Garden Equip and Supplies Dlrs,444,28.9,41.4,56.2
4/21/2021,Building Material and Garden Equip and Supplies Dlrs,444,28.9,42,57
4/28/2021,Building Material and Garden Equip and Supplies Dlrs,444,27,39.8,53.2
5/5/2021,Building Material and Garden Equip and Supplies Dlrs,444,14.7,27,39.7
5/12/2021,Building Material and Garden Equip and Supplies Dlrs,444,19.2,31.4,45.1
5/19/2021,Building Material and Garden Equip and Supplies Dlrs,444,14.1,25.9,38.9
5/26/2021,Building Material and Garden Equip and Supplies Dlrs,444,14.3,25.9,39.3
6/2/2021,Building Material and Garden Equip and Supplies Dlrs,444,15.3,27.8,40.7
6/9/2021,Building Material and Garden Equip and Supplies Dlrs,444,15.1,26.3,39.3
6/16/2021,Building Material and Garden Equip and Supplies Dlrs,444,9.1,20.7,33.2
6/23/2021,Building Material and Garden Equip and Supplies Dlrs,444,4.3,14.9,26.5
6/30/2021,Building Material and Garden Equip and Supplies Dlrs,444,15.2,29,44.8
7/7/2021,Building Material and Garden Equip and Supplies Dlrs,444,5.5,16.6,29.3
7/14/2021,Building Material and Garden Equip and Supplies Dlrs,444,3.7,13.7,26.3
7/21/2021,Building Material and Garden Equip and Supplies Dlrs,444,3.8,14.7,27.5
7/28/2021,Building Material and Garden Equip and Supplies Dlrs,444,7.7,19.1,31
8/4/2021,Building Material and Garden Equip and Supplies Dlrs,444,10.2,21.9,35.4
8/11/2021,Building Material and Garden Equip and Supplies Dlrs,444,5.6,16.3,28.5
8/18/2021,Building Material and Garden Equip and Supplies Dlrs,444,7,17.9,29.4
8/25/2021,Building Material and Garden Equip and Supplies Dlrs,444,6.5,16.8,28.7
9/1/2021,Building Material and Garden Equip and Supplies Dlrs,444,10.6,21.4,34.7
9/8/2021,Building Material and Garden Equip and Supplies Dlrs,444,6.9,18.2,30.1
9/15/2021,Building Material and Garden Equip and Supplies Dlrs,444,5.2,16.7,28.6
9/22/2021,Building Material and Garden Equip and Supplies Dlrs,444,9.4,20.7,33.1
9/29/2021,Building Material and Garden Equip and Supplies Dlrs,444,11.5,23,36.6
10/6/2021,Building Material and Garden Equip and Supplies Dlrs,444,7.9,19,31.4
10/13/2021,Building Material and Garden Equip and Supplies Dlrs,444,6.6,17.8,28.9
10/20/2021,Building Material and Garden Equip and Supplies Dlrs,444,6.9,18.3,31.3
10/27/2021,Building Material and Garden Equip and Supplies Dlrs,444,0.4,11.7,23
11/3/2021,Building Material and Garden Equip and Supplies Dlrs,444,10.9,22.1,35.1
11/10/2021,Building Material and Garden Equip and Supplies Dlrs,444,2.3,13.5,24.9
11/17/2021,Building Material and Garden Equip and Supplies Dlrs,444,4.4,15.4,27.7
11/24/2021,Building Material and Garden Equip and Supplies Dlrs,444,18.7,33.3,47.7
12/1/2021,Building Material and Garden Equip and Supplies Dlrs,444,15.9,28.7,41.7
12/8/2021,Building Material and Garden Equip and Supplies Dlrs,444,11.1,23,35.7
12/15/2021,Building Material and Garden Equip and Supplies Dlrs,444,11.8,22.6,36.6
12/22/2021,Building Material and Garden Equip and Supplies Dlrs,444,9.2,22,36.1
12/29/2021,Building Material and Garden Equip and Supplies Dlrs,444,10.2,21.2,34.3
1/5/2022,Building Material and Garden Equip and Supplies Dlrs,444,22.6,33.6,46.8
1/12/2022,Building Material and Garden Equip and Supplies Dlrs,444,15.6,27.5,40.3
1/19/2022,Building Material and Garden Equip and Supplies Dlrs,444,19.8,31.1,44.1
1/26/2022,Building Material and Garden Equip and Supplies Dlrs,444,16.9,28.6,40.9
2/2/2022,Building Material and Garden Equip and Supplies Dlrs,444,5.6,16.8,29.4
2/9/2022,Building Material and Garden Equip and Supplies Dlrs,444,13.1,24.9,37.3
2/16/2022,Building Material and Garden Equip and Supplies Dlrs,444,15.4,28.6,42.5
2/23/2022,Building Material and Garden Equip and Supplies Dlrs,444,14.2,26.6,39.1
3/2/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.5,21.6,34.6
3/9/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.6,20.6,33.3
3/16/2022,Building Material and Garden Equip and Supplies Dlrs,444,20.3,32.3,46.9
3/23/2022,Building Material and Garden Equip and Supplies Dlrs,444,20.5,33.4,47.5
3/30/2022,Building Material and Garden Equip and Supplies Dlrs,444,18.3,30.2,43.9
4/6/2022,Building Material and Garden Equip and Supplies Dlrs,444,18.9,31.1,44.4
4/13/2022,Building Material and Garden Equip and Supplies Dlrs,444,-1.3,9.9,21.5
4/20/2022,Building Material and Garden Equip and Supplies Dlrs,444,26.1,39.1,53
4/27/2022,Building Material and Garden Equip and Supplies Dlrs,444,23,34.9,48.9
5/4/2022,Building Material and Garden Equip and Supplies Dlrs,444,10.8,22.9,35.9
5/11/2022,Building Material and Garden Equip and Supplies Dlrs,444,13.3,25,38.5
5/18/2022,Building Material and Garden Equip and Supplies Dlrs,444,10.4,21.8,34
5/25/2022,Building Material and Garden Equip and Supplies Dlrs,444,16.9,29.1,43.3
6/1/2022,Building Material and Garden Equip and Supplies Dlrs,444,18,29.8,43.3
6/8/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.4,20.6,32.4
6/15/2022,Building Material and Garden Equip and Supplies Dlrs,444,7.4,19.4,31.4
6/22/2022,Building Material and Garden Equip and Supplies Dlrs,444,1.9,13,25.2
6/29/2022,Building Material and Garden Equip and Supplies Dlrs,444,8.6,19.7,31.7
7/6/2022,Building Material and Garden Equip and Supplies Dlrs,444,14.4,25.8,37.7
7/13/2022,Building Material and Garden Equip and Supplies Dlrs,444,3.9,15.2,28.1
7/20/2022,Building Material and Garden Equip and Supplies Dlrs,444,4.2,14.6,25.8
7/27/2022,Building Material and Garden Equip and Supplies Dlrs,444,5.7,15.8,26.9
8/3/2022,Building Material and Garden Equip and Supplies Dlrs,444,16.6,28.4,42.1
8/10/2022,Building Material and Garden Equip and Supplies Dlrs,444,12.2,23.7,36.6
8/17/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.2,19.8,31.5
8/24/2022,Building Material and Garden Equip and Supplies Dlrs,444,11,22.9,35.3
8/31/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.1,20.8,33.7
9/7/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.9,21.8,34.7
9/14/2022,Building Material and Garden Equip and Supplies Dlrs,444,-2.8,7.5,19
9/21/2022,Building Material and Garden Equip and Supplies Dlrs,444,12.2,24.2,37.6
9/28/2022,Building Material and Garden Equip and Supplies Dlrs,444,5.2,16.8,28.7
10/5/2022,Building Material and Garden Equip and Supplies Dlrs,444,9.3,20.9,32.9
